bistro_name,score,content,category,like,comment
애리아,4.7,"찾아가기가 조금 힘들어서 그렇지 메뉴와 양은 적당하고 먹고 난 뒤 후회된다는 생각은 안들었다 물론 자주 올 수도 없지만 한번쯤은 와 볼만한 곳이라, 특히 여성분이라면 내돈내고 먹는데도 대접 받는듯한 느낌을 받을 것 같다",한식 ,0,0
이인 yiin,5.0,"늘 궁금했었는데 엄마랑 방문했어요. 공간이 가진 특유의 분위기 좋고, 세심하게 케어해주신 서비스도 너무 완벽했어요!
음식과 대화에 집중할 수 있었던 즐거운 시간이었습니다.
맛 하나 하나에 집중하게 되는 정성가득한 메뉴에 엄마랑 정말 즐거운 시간 보냈네요! 재방문해서 다른 음식들도 꼭 먹어보려구요, 와인도 너무 맛있었습니다! 감사해요! ☺️",다이닝바 ,2,0
스케줄 성수,5.0,"성수동에서 주차되고 넓고 테이블 수 많고 다인석(5인이상) 있고 서빙 빠른 곳 찾기 힘든데 스케줄은 다 적합합니다
졸업식 입학식 후 가족모임에도 적당하고 주류 가격대도 매우 합리적이고 메뉴도 빨리 나오고 응대로 바로바로 해주시고
만족스럽습니다!",이탈리아음식 ,0,0
스시려프리미엄,5.0,"두번째 방문입니다 ! 셰프님 성함을 모르지만 이전 첫번째 방문 때도 지금 셰프님이셨는데... 신의 손이세요 ! 진짜 맛있고 친절하시고 섬세하셔요

첫방문 때 서브 직원 분이 완전 센스쟁이라 기억에 많이 남았는데 오늘은 안 계시더라구요 ~",스시오마카세 ,2,0
스시다정,5.0,모든 메뉴가 다 맛있었어요! 특히나 방어가 정말 맛있었습니다 처음에 못 먹는게 있는지 중간중간에 와사비 양이나 밥 양 같은걸 자주 여쭤봐주셔서 좋았습니다! 모든 서비스 친절하고 좋아요 재방문 의사 100,스시오마카세 ,0,0
풀,5.0,"남자친구가 생일이라고 예약해서 방문하게 되었눈데
메뉴 주문 하구 어울리는 술 추천까지 해주셨어요!!
향이랑 맛 그리고 분위기까지 매우 추천합니다!!",다이닝바 ,0,0
스시기요이 청라,5.0,"신랑과 기념일이여서 특별히 예약해서 방문하게 되었어요
사장님 너무 친절하시고 편안한 분위기에서 식사 할수 있었어요
섬세하고 정교한 손길로 완성이 되는 음식이 모두 맛있고 마치 예술작품 같았어요
처음부터 끝까지 완벽한 식사였고 행복한 시간이였어요
벌써 다시 가고싶어지네요~",스시오마카세 ,0,0
와쇼쿠예인,5.0,"우셰프님 음식을 너무 먹고싶어 방문햇습니다.
멋진 맛잇는 음식 잘 먹고 왓습니다.
음식에서 정성과 그간의 노력들이 고르고르 배여있는 맛잇는 점심이엿습니다.
감사합니다.
예약만 싑게된다면 제방문의사 100 입니다.",가이세키오마카세 ,0,0
메종성수돈,5.0,늘 성수에서 중요한 고객사 접대가 있는 날은 메종성수돈 예약입니다. 다른곳은 넘 시끄럽고 정신이 없어서 대화가 잘 안되더라구요…그래서 늘 선택은 메종성수돈!!! 사장님도 늘 친절하시고 분위기도 맛도 항상 만족이예요!!,돼지고기구이 ,1,0
맏뜻,5.0,"매우 만족스러웠던 식사. 그러나 메뉴판, 알림판의 폰트와 식당을 가득 채우는 음악이 식당의 인테리어와 분위기를 망칩니다.

음악과 폰트만큼 가성비 좋은 인테리어가 없습니다.
좋은 식당은 사람이 느낄 수 있는 모든 감각을 신경 써야 완성됩니다.

현대카드가 왜 고유의 글자체를 만드는지, 류이치사카모토가 왜 단골식당의 플레이리스트를 직접 짜줬는지 살펴보셨으면 합니다.

맏뜻이 더 나은 식당이 되길 바랍니다.",코스요리 ,5,0
마음집,5.0,"예나 지금이나 와인에 대한 이해도아 음식 퀄리티도 너무 만족했습니다. 워낙 게을러 리뷰를 잘 안남겨 미안할 정도인데 그냥 여기는 용산에서 그냥 눈감고 가보세요
정말 후회없는 곳입니다. 생각없이 왔다 단골되는 곳.
나만 알고싶은곳인데 미안해서 씁니다.",다이닝바 ,0,0
바이킹스워프 타임스퀘어점,4.5,"처음 와봤습니다
사람들도 적당해서 그런지 대화하면서 먹기 너무
좋았습니다
식사부터~ 고기 해산물 종류 맛있게 먹었습니다
후식도 맛있었고 분위기에 더 취해 딱입니다
번창하시구요~
잘 먹었습니다",갑각류요리 ,0,0
세르클 한남,5.0,"평소 브런치,디너 모두 자주 가는곳인데 캐치테이블 예약이 열린걸 보고 더 반가워서 바로 예약 후 방문했어요! 맛, 서비스, 분위기 모두 정말 최고였습니다! 잘먹었습니다🙏🏻",와인 ,2,0
코메 벤또,4.7,"열흘 가까이 너무 바쁜 중에 피곤한 오늘 퇴근하면서 예쁘고 맛있는 저녁밥을 먹고 싶어서 도착 한시간전쯤 전화하고 갔어요.
지지난주 즐거웠던 나고야여행이 떠오르는 네기도로동과 우나기동을 주문했는데 그릇부터 너무 예쁘네요.빠삭한 튀김도 맛있고 양도 적지 않았고 단무지나 미소시루 리필도 잘해주셨어요.
제 컨디션이 안좋은 건지 밥 자체가 좀 거칠다고 할까 되다고 할까 아주 약간 거슬려서 별 하나 뺐습니더.",일식 ,0,0
다이빙룸,4.7,"일단 전 직원분이 모두 친절하셨어요
음식 설명도 잘해주셔서 알고 먹으니 더 맛있게 먹을수 있어요
임산부가 있어서 와인을 못마시는 상황이었는데,
점심에는 와인 필수가 아니라 다행이에요
가게 위치도 분위기도 좋고, 음식 플레이팅도 예쁘게 나와서 청첩장 모임 잘 하고 왔어요
다만 와인 안주용이라 그런지 음식양이 적어서 조금 아쉽더라구요 ㅜㅜ",다이닝바 ,0,0
갓포서진,5.0,"사장님과 직원분들의 친절함에 특별한 하루였습니다 ❤️
플레이팅도 이쁘고 세심하게 사진찍을 타이밍까지 챙겨주셔서 즐겁고 감사했어요 , 해산물 못먹는 남자친구랑 갔음에도 불구하고 하나도 안비리고 맛있다며 남김없이 먹더라구요 😋
좋은 추억 만들고 갑니다. 완전 추천이에요 !!",일식 ,0,0
비스트로 가마,5.0,"분위기 좋은편에 속합니다. 파스타도 그렇고, 돼지안심스테이크도 그렇고 평소에 느껴보지 못한 색다름도 있네요. 식사가 나올때마다 설명을 곁들여주셔서 더 맛있게 먹을 수 있었네요. 다음에 재방문 의사있습니다.",이탈리아음식 ,0,0
샘케이크,5.0,"친구 생일 케이크로 주문했는데, 친구가 너무 좋아했어요!
비주얼도 비주얼인데, 너무 맛있게 잘 먹었습니다♡
그리고 사장님도 너무 친절하셨어요,,최고에요 샘케이크","카페,디저트 ",0,0
스시이토,5.0,"런치 가성비가 극강이라고 들어서 친한 친구들과 예약하고 다녀왔어요! ㅎㅎ
개인적으로 짭짤한 샤리를 좋아하는데, 제 입맛에 딱이었어요❤️
같이 데리고 간 친구도 너무 맛있게 잘 먹어서 또 가고 싶다고 노래를 부르더라구요! 잘 먹었습니다~",스시오마카세 ,1,0
무드서울,5.0,"저녁 9시 이후로는 나이트 타임 메뉴 밖에 못시켜서 아쉬워요!
그렇지만! 올리브랑, 어란토스트랑 저기 사진 속 와인!
독일-닥터 루젠! 화이트와인 입니다! 꼭 마셔보세요! 강추!",다이닝바 ,0,0
로다(Roda),5.0,"노영희 미슐랭 원스타 셰프가 이끄는 와인 레스토랑. 음식들은 모두 정결하고 맛있다.
인테리어는 여백의 미가 느껴지고 매장 전체가 작품 같다.
궁중한식의 재해석인 메뉴들과 와인의 조화가 아름다운 곳이다.",와인 ,1,0
스시키라쿠,4.5,"맨처음 차완무시부터 감칠맛이 괜찮았으며
스시들의 숙성정도들도 좋았고 무난했습니다
그 와중에, 청어마끼는 개인적으로 무난한 흐름에 강렬한 킥이였습니다

금태와 우니를 한번에 싸주시는건, 맛있긴하였으나 개인적으로는 우니의 진한맛에 금태의 고소함이 좀 묻히는 느낌을 받았습니다
두가지 다 잘 살릴 수 있지 않았을까 하는 아쉬움이 남네요

전반적으로 간을 꽤나 세게 주시는 느낌이었습니다
샤리자체의 간도 꽤나 강했고요
(그렇다고 맛이나 밸런스가 무너질정도는 아니었습니다 상대적으로 다른곳들 대비해서 강한편이라고 느꼈습니다)",스시오마카세 ,0,0
스시아키라,5.0,"친절하고 종류도 다양하며 맛있었습니다.
일행이 생일이었는데 생일이라고 초도 꽂아주시고 너무 좋았어요.
기회가 닿으면 또 와보고 싶어요
일행이 가리는 음식이 많아서 못 먹는 음식이 많으면 어쩌나 했으나 크게 거부감 없게끔 조리해주셨으며 싫어하는 음식도 맛있다며 먹었습니다.
여러모로 좋았습니다.",스시오마카세 ,0,0
이지더즈잇,5.0,재즈바는 처음인데 분위기 좋았습니다. 우선 연주자와 거리가 가까워서 음악에 심취할 수 있었습니다. 1부와 2부를 음악을 깊이있게 즐겼습니다. 직원분이 친절하셔서 더욱 좋았습니다. 음식들도 다 맛있었어요! 로제 떡볶이랑 감자튀김도 추천합니다. 다음에 또 가고 싶네요!,와인 ,0,0
스시다린,5.0,"정말 기대이상으로 만족하고갑니다
오마카세 처음 가봤는데
음식은 정말 맛있고 셰프님은 친절하시고
시간이 금방 지나가바렸네요
재방문의사 매우 많습니다
정말 만족하고 돌아갑니다
마지막에 앵콜초밥도
고객님 배부르게 해주신다고 하시는데 감동이였습니다
감사합니다 셰프님",스시오마카세 ,2,0
몰츠,5.0,몰츠는 제가 제주도에 올 때 마다 방문하는 찐 맛집입니다!! 버섯을 싫어하는데도 오일파스타에 들어가는 버섯을 하나도 남김없이 싹싹 비워먹었습니다! 피자는 잠봉브라타피자 제일 추천드려요~ 살치살 스테이크는 부드럽고 곁들여 먹는 소스가 굉장히 맛있었습니다!! 레드와인과 정말 잘 어울려요. 몰츠에서만 맛볼 수 있는 은은한 녹차향의 제주칵테일도 꼭 드셔보세요~,브런치 ,1,0
피테일 PTALE,5.0,"먹는 내내 맛있지 않았던 순간이 단 한번도 없었던 코스!!!!!
서울까지 나가지않아도 이런 음식을 맛볼수있는게
넘 행복했어요ㅠㅜ
저는 낮이라 와인은 글라스로 마셨지만 저녁에방문하셔서 보틀시키시면 더 좋은시간 보낼수 있을것 같아요!",파스타 ,1,0
우찬,5.0,"두번째 방문입니다. 음식맛은 물론이고,사장님과 직원분들 친절하심에 행복한 식사를 하고 왔네요.
은근하면서 재료 본연의 맛이 살아있는 음식 하나하나가 조화롭습니다~!! ^^",소고기구이 ,3,0
디크루즈,5.0,"지인 추천으로 방문했는데 너무 만족스러웠습니다
bar인데도 음식퀄리티가 정말 좋았고 인테리어나 분위기도
제 취향에 딱이었어요
음식도 가성비 좋았구요 주류도 다른곳들에 비해 합리적이어서 자주 갈거같아요",다이닝바 ,2,0
L’Essence 레썽스,5.0,"주문한 모든 메뉴가 독특해서 무슨맛일까 했는데
디쉬 하나하나가 정성이 가득함이 느껴지고 인상적이고 맛있었어요~~
간이 조금 세긴한데 와인이랑 먹으면 괜찮아요~~",다이닝바 ,2,0
오만지아,4.0,"빵 맛집입니다, 커플 100일 기념으로 한달전에 예약해서 방문했습니다. 타르투 리코타와 뇨끼를 주문했습니다! 해산물이 신선해서 루꼴라와 맛있게 먹었습니다. 뇨끼는 쫀득하기보다는 부드럽네요, 아직도 숨쉴 때 마다 트러플 향이 납니다ㅎㅎ 와인은 모스카토를 콜키지로 쿨링해서 잘 먹었습니다!",이탈리아음식 ,0,0
스웨이,4.7,"맛있었어요🫶

주차 공간이 저~~~~ㄴ혀 없어서 조금 멀리 주차하고 걸어가야해요🥲

근데 주차공간빼고 나머지는 전부 만족했어요😀
가족이랑 재방문 할 예정!

음식이 전반적으로 시트러스향이 났어요
물도 그렇고 까로짜와 라비올리도 어디선가 은은하게 느껴지는 시트러스향ㅋㅋㅋ
남자친구는 시트러스향을 거슬려했지만
제 입엔 맛있어서 또 갈거에용",파스타 ,0,0
예우,5.0,"맛있었어요!!
4인가족이 6인룸에서 먹었는데 셰프님과의 거리도 적당하고 가족끼리 조용하게 먹을 수 있어서 좋았습니당(룸 적극추천!!)
양이 적지 않을까 했는데 진짜 배불러서 나중에는 남겼어요😭",한우오마카세 ,0,0
스시하쿠초,4.2,맛있고 친절하셨습니다만 … 직원분들께 화내시고 눈치주셔서 ㅠㅠ 중간부터 불편한 마음으로 먹어서 맛이 안 느껴질 정도였거든요 아쉽네요 ㅠ … 직원분들께 조금만 더 친절히 대해주시면 마음 편안히 더 잘 먹을 수 있을것같아요 …,스시오마카세 ,3,0
스시도손,5.0,남자친구 생일 기념으로 방문했는데 구성도 알차고 맛도 맛있고 쉐프님도 재밌으셔서 좋은시간 보냈어요~~ (๑˃̵ᴗ˂̵)و 지상에 있어서 쾌적하고 깔끔해서 더 좋아요 ! 기념일때마다 오고싶어요 ㅎㅅㅎ 감사합니다!,스시오마카세 ,1,0
만감,5.0,"런치로 방문했는데 맛있고 즐거운 식사였어요!! 이날은 전갱이가 좋다고 하셨는데 아주 맛있는 피스였습니다!
셰프님께서도 편안하게 응대해주시고 음식과 피스마다 정성이 느껴져서 좋았습니다! 또 방문하고싶어요!👍",가이세키오마카세 ,1,0
스시모토,5.0,"아버지 생신기념으로 예약해드렸고 제가 직접 식사를 한것은 아니지만 부모님께서 들어오시자마자 엄지척을 하시더라구요 맛, 위생, 서비스 모두 훌륭했고 진짜 모든게 좋았다고 하십니다. 좋은 식사를 제공해주신 세프님 감사드립니다!!",스시오마카세 ,1,0
너비집,4.0,"고기가 너무 맛있고 직원분들이 친절하셔서 좋았습니다~
그런데 오마카세이고 시작 시간이 정해져있는데, 20분 지나고부터 불 넣어주시고 준비해주셔서 조금 당황스러웠는데 고기랑 고기 사이에도 시간 간격이 크더라구요 ㅜ 두분이서 고기 구워주러 다녀주시는데 그에 비해 테이블 간격도 크고 사람도 많은 것 같아서 아쉬워요 ㅜ
그래도 고기는 맛있고 다양하고 마지막에 나오는 비빔밥 진짜 배불러요!",한우오마카세 ,0,0
요조라,4.0,"가격은만족
사케도 맛나구 hot and cold 다 해주셔서 만족
진행속도가 조금빠른감은있었음 1시간10분만에 종료
2시간 이라구해서여유있게 술도 마실타임 시부족ㅠ
함박과 치킨의느끼함을잡아줄 피클 이없어서 아쉽
만족~~",일식 ,0,0
스시이도,5.0,"분위기도 좋고 음식 너무 훌륭했습니다 우니는 정말 맛있어서 추가하고 앵콜스시로 먹었고
바닷장어 직접 만드신 생강절임 마지막 디저트까지 너무너무 좋았어요~
저녁에 다시 방문해 더 즐겨봐야겠어요~",스시오마카세 ,0,0
스시코하루,5.0,"12월에 처음 와봤는데, 너무 맛있어서 친구들 데리고 또 왔어요! 오늘도 역시나 너무 맛있는 식사 하고 갑니다! 친구들도 너무 만족해서, 다음번에 또 오기로 했어요! 사장님 셰프님 감사합니다링~",스시오마카세 ,0,0
에피타이트,4.2,"정말 맛있어보이는 메뉴도 많고 시킨것두 넘 맛나서 또 방문하고싶어요. 가격도 적당하다는 판단이 들고요. 가볍게 방문하기 좋은 곳인 것 같아요. 다만, 이상하게 벽 마감이 덜 되었는지 돌이 튀어나온다고 해야하나 ㅋㅋㅋ할튼 벽인지 천장인지 손 보셔야할 것 같아요 음식에 떨어질까봐 기분이 썩 좋지는 않았네요!",다이닝바 ,0,0
라프레블,5.0,"후기도 좋고 분위기도 좋아보여서 예약후 방문했어요
홀로 예약했는데 전날 전화오셔서 4인이라 룸이 좀더편할거라고 변경가능하다고 설명도 해주셨어요저희는 홀 분위기를 더 좋아해서 변경은 안했지만 미리 신경써 주셔서 감사했어요
음식들 모두 훌륭했고 특히 메뉴마다 제철재료들을 잘 쓰시는것 같아 좋았어요 음식에 대한 설명도 너무 좋았구요
엄마모시고 여행중이었는데 엄마가 너무 좋아하셨고 저도 너무 만족스러웠습니다~",유러피안음식 ,1,0
MUU(무한우다이닝),5.0,일요일 갈 수 있는 우마카세 집을 찾던 중 . . .너무 맛있는 고기 와 잘 어울리는 사이드 요리들과 시원한 기린 생맥주 그리고 발렌타인 데이 이벤트 라고 주신 하이볼까지 너무나 완벽 했던 식사였다 음식이야 말할 것도 없고 우마카세 어딜 가지 고민 하던 차에 이곳이 사장님이 굉장히 친절하고 직원 분들도 친절 하다고 하여 선택 하엿는데 정말 친절 하셨다 그래서 더 행복하고 맛있었던 식사 시간이 었던거 같다 가성비까지 너무 좋은 이곳 저는 또 가고 싶은 의향 120%,한우오마카세 ,2,0
BUVONS 뷔봉,5.0,"재방문 알아주셔서 놀랐고, 음식 와인 서비스 어느 것도 흠잡을 데가 없어서 감탄했습니다. 집 가까운 곳에 뷔봉이 있음에 행복하네요. 조만간 또 방문하려구요.",프랑스음식 ,1,0
스시미로,5.0,조용하고 깔끔합니다. 쉐프님들 모두모두 친절하시구요. 직원분들 주차장 아저씨도 친절하세요. 음식 너무 너무 맛있습니다. 사진찍을때 직원분들께서 카운터 뒤로 앉아서 사라져 주시는 센스에 감동요. 요즘 그런분들 어딨어요. 정말 너무들 친절하세요. 맛에는 더 감동요- 하나하나 다 특별한 맛입니다. 2주 후 예약 또 해놨지요-^^,스시오마카세 ,0,0
스시유우히,5.0,"재방문 했어요~~!! 다른 곳 몇군데 가보고 또 방문했는데 역시 스시유우히가 음식 퀄리티도 좋고, 분위기며 직원들 서비스며 제일 만족스러운거 같아요. 신랑도 저도 만족해서 좋은 시간이었습니다. 다음에 또 갈게요^^",스시오마카세 ,1,0
덕후선생 판교점,4.7,"맛도 좋고 분위기도 좋고 직원분들 친절해요
한분 빼고 .. 그것도 불친절한건 아니고요 ^^
모두 접객을 잘하셔서
기분 좋게 식사했어요 너무 감사합니다
가장 큰 장점은 손님응대 같아요
음식도 맛있어서 또 옵니다",중식 ,0,0
스시미소 국회의사당점,5.0,"코스 하나하나마다 와사비, 샤리, 간장 횟수까지 계속 물어봐주시고, 앵콜스시나 스시에 대해서 한팀한팀 설명 끝까지 친절하게 해주셔서 지금까지 서울 10번 오마카세 경험 중 최고였습니다!🥹",스시오마카세 ,0,0
일비,3.7,"발렌타인 기념으로 다녀왔어요
고등어봉초밥은 비린맛 안나고 맛있었어요
나머지는 쏘쏘
룸이 따로 있는데
모임하기 괜찮은거 같아요
친구들끼리 모임으로 한번 더 가고 싶어요",이자카야 ,0,0
레에스티우,5.0,"생일을 기념해서 재방문했는데 , 역시 너무 만족스러운 음식과 와인이었습니다. 새끼 돼지를 이용한 스페셜 디쉬도 정말 맛있었고, 페어링해주신 와인도 정말 좋았습니다!! 생일이라고 주신 케이크와 디저트도 훌륭했고 , 여자 셰프님의 유쾌한 입담도 만족도 만점에 한 목 했습니다. 다음에 또 방문해서 다른 요리도 먹을 예정입니다☺️",스페인음식 ,1,0
김숙성,5.0,진짜 잘먹고 갑니다!! 직원 분들 너무 친절하시고 고기는 숙성육이라서 그런지 쫀득하니 맛있네요 ~ 감성도 레트로 느낌에 노래 선곡도 좋아서 기분 좋게 먹고 갑니다!! 다음에는 스폐셜로 시켜서 먹어 볼게요~,돼지고기구이 ,0,0
스시코호시 미사,3.5,"식순이 많다하여 못먹으면 어쩌나 했는데 빠트리지 않고 다 먹을 수 있었어요. 배부른 듯, 헤비한 느낌들이 없이 맛있게 잘 먹었습니다! 감성돔을 트러플 소금에 살짝 찍어서 먹는 순간 너무 행복했어요! 금태 초밥도 너무 맛있었고, 고등어초밥도 가져간 와인(샤도)이랑 잘 어울려서 만족했습니다.
디저트로 나온 누룽지 아이스크림으로 깔끔한 마무리!

다음날 가스 차지 않은 기분 좋은 배부름으로 맛있는 저녁식사를 했네요!",스시오마카세 ,0,0
조리인,4.0,"나오는 메뉴 모두 정리 했습니다! 가본 오마카세중에 제일 음식이 많이 나왔어요 처음에는 정신 없었습니다
할인 기간중 한두번 더 방문하게요 이 가격에 이정도 퀄을 압구정에서 찾기는 매우 힘들듯! 다만 룸에서 먹었는데 서빙해주시는 분들이 한국말을 너무 못하셔서 무슨 부위를 먹는지 어떤 메뉴가 나오는지 말씀을 못해주셔서 그점은 많이 아쉬웠어요ㅠㅠ",스시오마카세 ,1,0
De tempore 디템포레,5.0,"내부는 살짝 쌀쌀한편입니다
서버 분들 모두 친절하시고 적극적으로
편하게 식사하도록 도와주시는거같아서
기분좋은 식사 였습니다
음식도 전체적으로 여성분들이 좋아하는
크리미하면서 버터향이 나는 음식들 입니다
남자친구는 전체적으로 느끼한 코스 라고 했지만
저는 만족한 식사 였습니다
재방문 의사 있습니다ㅎ",프랑스음식 ,0,0
바위파스타바 성수,5.0,"큰 기대를 하고 가도
그 기대가 무너질 리 없는 단단한 바위 같은 곳
오랜 시간 예약 성공을 기다렸던 터라 종종 아쉬워하는 후기에 걱정도 조금 했는데 음식, 서비스, 분위기 모두 만족스러웠어요
이래서 다들 바위 바위 하나봐요",파스타 ,2,0
스시카네,5.0,"이 가격에 런치인데 이 구성? 정말 괜찮다고 생각하면서 먹었습니다. 전반적으로 깔끔하고 무난하게 떨어지는 코스.
특히나 접객은 정말 흠잡을 곳이 없었습니다.
재방문 의사 있음.",스시오마카세 ,0,0
어물전 청 잠실점,5.0,"처음엔 인상깊은 것만 몇컷 찍으려했는데 사진첩 보니 하나부터 열끝까지 다 찍었네요ㅋㅋ
그만큼 너무 맛있어요! 이 맛에 이 퀄리티가 이 가격이라니
그 자체로도 감사하게 먹었습니다

엄마랑 저랑 연일로 생일이라 맛있는 저녁 먹고싶어서 예약한건데 미역국 반상까지 너무 감동이였어요🖤
다음에 아빠도 모시고 와야겠어요ㅎㅎ",한식 ,0,0
스시우미 광화문,5.0,너무 맛있게 잘 먹었습니다. 엄마 생일을 맞아 방문했는데 김해송 셰프님께서 준비해주셔서 너무 좋았습니다.(엄마가 조정적 닮으셨다고 하십니다...!) 정말 깔끔하고 체계적이고 서비스도 너무 훌륭합니다. 지금까지 먹어본 오마카세중에 가장 맛있었어요! 담에 여자친구랑 또 와야겠어요. 3명이 만장일치로 가장 맛있어했던 고등어초밥 사진으로 남깁니다. 맛있게 잘 먹었습니다 셰프님!,스시오마카세 ,1,0
오스테리아 오르조,5.0,"아주 좋은 기분이 들었던 곳입니다.
소규모 레스토랑이지만 왜 미슐랭인지 음식을 먹어보면 알 수 있는 곳.
카르파치오는 누구나 좋아할만한 식감과 독특한 특유의 맛.
화이트라구는 끝판왕이네요. 트러플을 추가하니 더욱 향긋하고 보는 즐거움까지 완벽합니다.
항정살과 크랩리조또 중 고민하다가 리조또를 먹었는데
우와~~ 다 맛있어요.
아잉거 브로바이스도 곁들이니 아주 행복한 맛입니다.
누군가에게 맛있는 기분을 선사하고 싶다면 이 곳을 추천드립니다.
덕분에 행복하게 하루를 마무리했어요!~
다음엔 문어와 항정살을 한번 먹어봐야겠어요!",이탈리아음식 ,0,0
부베트 서울,4.3,"발렌타인 코스로 메뉴 고민 없이, 빨리 가져다 주고 수시로 종업원들이 살펴주는 좋은 곳이었어요 다음에도 또 오고 싶어요. 음악이 볼륨이 커서 시끄운거는 좀 아쉬워서 별 뺐어요",프랑스음식 ,0,0
미월,5.0,"제가 2020년도부터 꾸준히 방문한 동네 맛집이에요
캐치테이블에 입성하신거 축하드려요ㅎㅎ
사장님이 친절하시고 모든 메뉴 다 맛있습니다,,
그 중에서 최애는 고사리파스타, LA갈비, 닭다리살튀김이에요
특히 술마다 색깔이 다른 새로운 잔을 내주시는데 센스 있으세요
오늘도 맛있게 잘 먹고 갑니다:)",다이닝바 ,0,0
LAB 24 by KUmuda,5.0,"오늘의 디쉬는 아뮤즈 였습니다 3가지 아뮤즈가 입을 다채롭게 해 주며 입맛을 돋궜어요. 양파 스프와 함께 제공해 주신 윈터 트러플 향은 무아지경이었습니다. 굴을 싫어하는 줄 알았지만 오늘 랩24에서 굴을 접하니 그런 생각이 싹 사라졌습니다. 첫 파인다이닝, 제 기준을 잡아주셔서 감사합니다. 즐거운 식사, 경험이었습니다.",프랑스음식 ,0,0
비플리끄 그릴,5.0,"처음에 웰컴드링크부터 디저트까지 너무나 완벽했어요!
직원분께서 하나하나 자세히 설명해주시고 너무나도 친절하게 대해주셔서 다음에 꼭 다시 오게만드는 맛과 서비스네요ㅎㅎ",한우오마카세 ,1,0
노우즈 풍경점,4.3,"일단 뷰 좋고 맛있어요. 근데 점심이라 많이는 못 먹을 것 같은데 워크인은 단품이 되고 예약(당일 예약)은 세트를 먹는 옵션 밖에 없는데 왠지 이해가 잘 가진 않더라구요. 지인이 티로 예약해서 밥을 먹어도 꼭 티를 추가 주문해야하는 것도 좀… 사소하지만 영수증도 개인 정보라 버려주실 수 없다고 해서 참… 제약이 많은 곳이구나 싶었습니다.
굳이 가신다면 여성 3분이 2인 세트 드시면 될 것 같아요. 뭔가 아까워서 열심히 먹긴 했는데 3명이 먹으면 딱 기분 좋은 배부름일 것 같네요.",브런치 ,0,0
온6.5,5.0,제 생일 기념으로 엄마랑 언니랑 방문했는데 이벤트로 초를 붙여서 주셨어요ㅜㅜ 감동 진짜 한바가지!! 첫 다이닝이었는데 너무 만족했고 음식도 너무 좋았어요. 해비하지 않고 김치라는 개념을 다시 알수 있어서 새로웠습니다:) 저도 서비스직에서 근무하는 한 사람으로써 오늘 제 테이블 담당해주신 직원분께 감사의 말씀 전하고 싶습니다! 안국역에 위치한 식당인만큼 외국인 직원이 계신게 특별했어요! 타지에서 열심히 사는 모슴에 큰 박수 보내드리고 싶습니다. 제게 소중한 추억 남겨주셔서 감사합니다❤️,다이닝바 ,0,0
연남5701,4.3,"기념일에 방문했어요^-^%
남자친구랑 방문하기 분위기 너무 좋았습니다!!
재즈 공연 처음인데도 관객 호응을 잘 해주시는 덕분에
재미있게 즐길 수 있었어요..!!
무엇보다 어쩜... 보컬이 예술이셨어요!!

음식은 전반적으로 좋았으나 조금 짯고
와인리스트는 가성비 적당했어요!
다음에 또 방문해서 좋은 공연 즐기고 싶어요!",와인 ,0,0
스시환,5.0,"음식사진은 정리할 엄두가 안나서 글만 남겨요!
남자친구와 6주년 기념으로 오마카세를 찾다 우연찮게 스시환 리뷰를 보게되 예약을 하고 방문 했습니다!
가게입구부터 전체적으로 정갈하고 깔끔한 인테리어를 보고 음식더 기대가 됐어요!
물론 맛부터 다양한 종류까지 하나부터 열까지 완벽했습니다!
무엇보다 셰프님께서 중간중간 밥양은 괜찮은지 같은 사소한 부분도 잘 챙겨주셨어요!
서비스도 정말 좋았습니다!
남자친구도 마음에 들어해서 조만간 또 방문하자고 하더라구요!
완전완전 추천합니다!!",스시오마카세 ,1,0
스시도손,5.0,"직원분들도 모두 친절하시고 음식 하나하나 최고였습니다 !
양도 정말 많아서 배부르고 행복한 시간이였어요 👍🏻
다음에 부모님 모시고 또 오고싶은 곳이에요!!",스시오마카세 ,0,0
스시미치루,5.0,가성비 최고에요👏🏼 저한테는 양이 좀 많아서 중간부터 밥 조금만 넣어달라고 부탁 드렸어요ㅎㅎ 전복 요리하는 법도 여쭤보니까 친절하게 알려주시고 아주 기분 좋게 식사하고 왔어요~ 똥손이라 예쁜 사진이 없어서 아쉽네요... 부모님 모시고 또 방문하려구요!.!,스시오마카세 ,0,0
플레르 엣 방,5.0,"제가 진짜 리뷰를 잘 안남기는데요. 오늘은 남자친구 생일 기념으로 알아보다가 리뷰 다 비교해보고 여기 예약을 했어요. 와서 와인 설명도 듣고 음식도 먹는데 너무 좋았어요. 저희가 좋아하던 음식점이 있었는데 그곳은 외진곳이었고 리뷰도 별로 없어서 결국 1월말에 폐업했거든요. 오늘 여기에서 먹는데 너무 맛있는거예요. 분위기도 있고.. 근데 사람이 없어서 우리는 좋았지만 다음에 또 못먹으러 올까봐 무서워서 리뷰 남겨요! 제발 여기 먹으러 와주세요. 너무 맛있었어요. 저희
또 먹으러 오고싶어요.",와인 ,1,0
